kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
12454461,K02463.01,Kepler-1248 b,CONFIRMED,CANDIDATE,0.7430,0,0,0,0,7.467189580,5.6550000e-05,-5.6550000e-05,136.3934800,5.810000e-03,-5.810000e-03,0.4860,0.0500,-0.4360,3.63300,0.17200,-0.17200,7.5700e+01,4.600e+00,-4.600e+00,1.04,1.700e-01,-6.000e-02,1035.0,,,271.25,123.26,-53.59,18.80,1,q1_q17_dr25_tce,6161.00,98.00,-147.00,4.399,0.032,-0.128,1.1690,0.1970,-0.0700,288.059300,51.354450,12.770
1996180,K02534.02,,CANDIDATE,CANDIDATE,0.9220,0,0,0,0,5.422042570,6.8470000e-05,-6.8470000e-05,133.4602100,8.640000e-03,-8.640000e-03,0.9400,0.0370,-0.6400,2.95200,0.22300,-0.22300,7.9100e+01,8.200e+00,-8.200e+00,1.39,2.600e-01,-2.100e-01,1222.0,,,527.11,272.08,-178.89,10.70,2,q1_q17_dr25_tce,6123.00,122.00,-134.00,4.263,0.137,-0.112,1.2630,0.2320,-0.1900,286.344300,37.411968,13.925
9635606,K02535.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,48.888266800,6.6490000e-04,-6.6490000e-04,153.8341000,9.220000e-03,-9.220000e-03,0.9880,0.0050,-0.6870,6.46800,0.56300,-0.56300,4.6280e+02,3.780e+01,-3.780e+01,2.96,1.000e-01,-1.700e-01,386.0,,,5.23,0.73,-0.88,13.50,1,q1_q17_dr25_tce,4821.00,76.00,-76.00,4.529,0.060,-0.020,0.7880,0.0270,-0.0460,284.747920,46.373619,14.985
3728701,K02536.01,Kepler-1272 b,CONFIRMED,CANDIDATE,0.8830,0,0,0,0,51.131934600,4.3680000e-04,-4.3680000e-04,137.1568000,7.950000e-03,-7.950000e-03,0.8290,0.0470,-0.5640,6.01900,0.19400,-0.19400,3.8230e+02,2.160e+01,-2.160e+01,2.43,7.400e-01,-4.000e-01,542.0,,,20.36,18.86,-8.01,19.60,1,q1_q17_dr25_tce,6071.00,189.00,-210.00,4.353,0.132,-0.198,1.1070,0.3380,-0.1820,285.219850,38.805882,14.423
10861715,K02537.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,133.516435000,3.4840000e-03,-3.4840000e-03,134.8898000,1.950000e-02,-1.950000e-02,0.6285,0.3430,-0.4039,2.19600,0.80600,-0.80600,5.1000e+02,1.200e+02,-1.200e+02,2.01,7.100e-01,-1.600e-01,344.0,,,3.30,3.37,-0.81,6.50,,,5989.00,150.00,-175.00,4.553,0.031,-0.260,0.8480,0.2990,-0.0670,292.023410,48.226959,15.309
1849702,K02538.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,39.831253600,2.0660000e-04,-2.0660000e-04,155.6409000,4.740000e-03,-4.740000e-03,0.2400,0.2230,-0.2400,2.44200,0.16300,-0.16300,3.8880e+02,2.970e+01,-2.970e+01,1.46,1.000e-01,-6.000e-02,420.0,,,7.33,1.68,-1.16,15.80,1,q1_q17_dr25_tce,5026.00,100.00,-100.00,4.580,0.024,-0.048,0.7590,0.0500,-0.0340,286.285950,37.387058,14.125
9390653,K00249.01,Kepler-504 A b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.549277089,5.2870000e-06,-5.2870000e-06,175.7571830,4.330000e-04,-4.330000e-04,0.0680,0.2820,-0.0680,1.58320,0.01850,-0.01850,1.8269e+03,2.000e+01,-2.000e+01,1.57,2.100e-01,-2.400e-01,374.0,,,4.62,1.83,-1.58,112.20,1,q1_q17_dr25_tce,3547.00,71.00,-80.00,4.899,0.060,-0.060,0.3690,0.0500,-0.0560,284.921840,45.972401,14.486
2305866,K02610.01,,CANDIDATE,CANDIDATE,0.9660,0,0,0,0,24.107317200,2.6620000e-04,-2.6620000e-04,145.9415000,9.980000e-03,-9.980000e-03,0.6930,0.2350,-0.4680,10.46500,0.27300,-0.27300,1.0420e+02,4.900e+00,-4.900e+00,2.74,6.500e-01,-1.310e+00,1065.0,,,304.22,216.75,-233.31,23.60,1,q1_q17_dr25_tce,6585.00,182.00,-250.00,3.813,0.448,-0.112,2.5170,0.6020,-1.2040,292.093320,37.613480,12.605
11187837,K00252.01,Kepler-1663 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.604614010,2.4990000e-05,-2.4990000e-05,170.4984000,1.090000e-03,-1.090000e-03,0.7150,0.0400,-0.5120,3.71600,0.08360,-0.08360,2.2921e+03,3.350e+01,-3.350e+01,2.64,1.500e-01,-2.300e-01,362.0,,,4.07,0.87,-0.98,80.10,1,q1_q17_dr25_tce,3744.00,75.00,-83.00,4.737,0.046,-0.028,0.5160,0.0300,-0.0460,290.401490,48.822590,15.613
8885673,K02611.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,1.228721184,2.2790000e-06,-2.2790000e-06,133.4996700,1.620000e-03,-1.620000e-03,0.2080,0.2620,-0.2080,1.04100,0.05290,-0.05290,4.6560e+02,2.170e+01,-2.170e+01,1.62,1.200e-01,-1.500e-01,1324.0,,,728.99,217.00,-190.20,26.40,1,q1_q17_dr25_tce,4897.00,148.00,-133.00,4.542,0.072,-0.039,0.7640,0.0560,-0.0700,291.853180,45.110920,15.760
9712350,K02613.01,,CANDIDATE,CANDIDATE,0.9890,0,0,0,0,51.573865300,4.1750000e-04,-4.1750000e-04,158.0674400,6.230000e-03,-6.230000e-03,0.2750,0.1820,-0.2750,2.78400,0.22400,-0.22400,9.0070e+02,8.190e+01,-8.190e+01,2.41,4.800e-01,-1.600e-01,417.0,,,7.12,4.50,-1.66,13.20,1,q1_q17_dr25_tce,5380.00,175.00,-159.00,4.581,0.026,-0.145,0.8130,0.1610,-0.0570,292.703430,46.415871,15.960
8025596,K02615.01,Kepler-1290 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,4.695055760,3.9370000e-05,-3.9370000e-05,133.9364300,5.990000e-03,-5.990000e-03,0.2040,0.2430,-0.2040,3.05800,0.17400,-0.17400,2.4000e+02,1.810e+01,-1.810e+01,1.49,4.400e-01,-1.500e-01,1098.0,,,343.60,302.10,-101.75,15.90,1,q1_q17_dr25_tce,5999.00,168.00,-210.00,4.494,0.050,-0.200,0.9590,0.2850,-0.0950,290.685240,43.859638,15.711
5956787,K02616.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.569115976,7.4500000e-07,-7.4500000e-07,132.0194500,1.470000e-03,-1.470000e-03,0.0680,0.8720,-0.0680,2.02800,0.43300,-0.43300,7.9690e+02,4.210e+01,-4.210e+01,1.80,1.600e-01,-1.600e-01,1589.0,,,1504.24,548.72,-425.21,59.80,1,q1_q17_dr25_tce,4788.00,169.00,-169.00,4.610,0.063,-0.032,0.6560,0.0590,-0.0590,290.651250,41.234505,12.093
3642741,K00242.01,Kepler-503 b,FALSE POSITIVE,CANDIDATE,1.0000,0,0,0,0,7.258450123,3.8970000e-06,-3.8970000e-06,138.3446910,4.400000e-04,-4.400000e-04,0.0500,0.1280,-0.0500,5.72970,0.01610,-0.01610,3.7147e+03,1.490e+01,-1.490e+01,5.53,1.590e+00,-5.300e-01,880.0,,,141.30,119.36,-39.14,288.60,1,q1_q17_dr25_tce,5638.00,154.00,-171.00,4.513,0.048,-0.204,0.9200,0.2640,-0.0880,290.636510,38.707668,14.747
12071037,K02388.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,6.095984100,9.7350000e-05,-9.7350000e-05,135.0254000,1.220000e-02,-1.220000e-02,0.6570,0.3450,-0.6570,10.39000,2.40000,-2.40000,1.1270e+02,9.700e+00,-9.700e+00,0.99,2.300e-01,-1.500e-01,988.0,,,225.07,156.06,-81.32,29.20,1,q1_q17_dr25_tce,5826.00,157.00,-157.00,4.430,0.144,-0.176,0.8850,0.2070,-0.1380,296.118100,50.516590,14.104
8494617,K02389.01,Kepler-1218 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,22.922118100,2.5800000e-04,-2.5800000e-04,133.6680500,9.080000e-03,-9.080000e-03,0.6030,0.3270,-0.3840,8.20000,0.24400,-0.24400,1.4030e+02,6.600e+00,-6.600e+00,1.33,2.100e-01,-1.600e-01,684.0,,,51.70,22.06,-15.18,24.00,1,q1_q17_dr25_tce,5897.00,106.00,-118.00,4.357,0.110,-0.110,1.0810,0.1650,-0.1350,291.578980,44.531712,13.578
10289119,K02390.01,Kepler-1219 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0,16.104745030,9.8600000e-05,-9.8600000e-05,135.0118600,5.210000e-03,-5.210000e-03,0.2240,0.2230,-0.2240,5.71200,0.13700,-0.13700,1.2410e+02,5.600e+00,-5.600e+00,3.21,5.800e-01,-1.160e+00,1159.0,,,425.93,216.78,-265.84,25.40,1,q1_q17_dr25_tce,5822.00,116.00,-116.00,3.683,0.277,-0.092,2.8860,0.5220,-1.0440,297.215790,47.378521,12.249
7382313,K02392.01,Kepler-1220 b,CONFIRMED,CANDIDATE,0.9750,0,0,0,0,7.426973780,5.3160000e-05,-5.3160000e-05,133.0990000,6.340000e-03,-6.340000e-03,0.3370,0.1180,-0.3370,3.20600,0.20900,-0.20900,2.0520e+02,1.570e+01,-1.570e+01,1.40,1.900e-01,-1.100e-01,899.0,,,154.52,54.13,-31.74,15.40,1,q1_q17_dr25_tce,5573.00,75.00,-83.00,4.434,0.066,-0.114,0.9820,0.1290,-0.0800,297.070370,42.977741,14.985
9887224,K02464.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,0.874629873,3.7630000e-06,-3.7630000e-06,132.2570600,3.320000e-03,-3.320000e-03,0.6650,0.2830,-0.4620,1.78200,0.12600,-0.12600,6.8100e+01,4.500e+00,-4.500e+00,0.72,8.000e-02,-8.000e-02,1597.0,,,1538.25,558.75,-452.88,19.20,1,q1_q17_dr25_tce,5099.00,152.00,-137.00,4.491,0.090,-0.081,0.8320,0.0840,-0.0940,290.302950,46.790810,14.107
7542369,K02465.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,5.460918460,2.4890000e-05,-2.4890000e-05,131.6684900,4.320000e-03,-4.320000e-03,0.4000,0.0710,-0.4000,1.78100,0.10600,-0.10600,1.7200e+02,1.000e+01,-1.000e+01,1.25,3.400e-01,-1.500e-01,1106.0,,,353.34,282.84,-112.05,21.20,1,q1_q17_dr25_tce,6319.00,171.00,-209.00,4.465,0.067,-0.189,0.9300,0.2530,-0.1080,295.783810,43.182400,14.332
8544992,K02466.01,Kepler-388 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,3.173230120,1.0950000e-05,-1.0950000e-05,133.6997900,2.980000e-03,-2.980000e-03,0.0850,0.3760,-0.0850,1.90940,0.08520,-0.08520,2.0450e+02,1.120e+01,-1.120e+01,0.88,7.000e-02,-8.000e-02,830.0,,,112.21,34.57,-29.23,21.40,1,q1_q17_dr25_tce,4500.00,133.00,-133.00,4.632,0.048,-0.028,0.6330,0.0500,-0.0550,284.828030,44.608730,14.993
8544992,K02466.02,Kepler-388 c,CONFIRMED,CANDIDATE,0.9400,0,0,0,0,13.297069500,1.0730000e-04,-1.0730000e-04,140.9460600,5.400000e-03,-5.400000e-03,0.0300,0.4140,-0.0300,3.28300,0.19500,-0.19500,2.1970e+02,1.650e+01,-1.650e+01,0.91,7.000e-02,-8.000e-02,515.0,,,16.64,5.13,-4.33,14.90,2,q1_q17_dr25_tce,4500.00,133.00,-133.00,4.632,0.048,-0.028,0.6330,0.0500,-0.0550,284.828030,44.608730,14.993
11295426,K00246.01,Kepler-68 A b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.398752862,1.9470000e-06,-1.9470000e-06,173.8586660,2.860000e-04,-2.860000e-04,0.0150,0.3470,-0.0150,3.43030,0.01540,-0.01540,3.4650e+02,1.400e+00,-1.400e+00,2.21,1.200e-01,-1.100e-01,1140.0,,,398.33,70.22,-58.48,289.60,1,q1_q17_dr25_tce,5790.00,78.00,-78.00,4.279,0.030,-0.027,1.1980,0.0670,-0.0610,291.032320,49.040272,9.997
7289162,K02539.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,5.266481260,3.1970000e-05,-3.1970000e-05,131.6902000,4.250000e-03,-4.250000e-03,0.4030,0.0610,-0.4030,1.96400,0.17700,-0.17700,9.7800e+01,7.800e+00,-7.800e+00,1.07,3.500e-01,-1.200e-01,1155.0,,,420.53,393.91,-131.88,16.00,1,q1_q17_dr25_tce,6204.00,168.00,-206.00,4.394,0.090,-0.210,1.0650,0.3400,-0.1210,293.966890,42.841888,13.648
3001885,K02540.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.675968080,1.7450000e-05,-1.7450000e-05,133.7049200,5.220000e-03,-5.220000e-03,0.1150,0.3380,-0.1150,2.02100,0.17000,-0.17000,4.2060e+02,3.030e+01,-3.030e+01,1.57,8.000e-02,-1.600e-01,998.0,,,234.19,65.47,-70.09,17.50,1,q1_q17_dr25_tce,4732.00,170.00,-170.00,4.530,0.072,-0.036,0.7950,0.0430,-0.0790,294.070400,38.181702,15.596
12306058,K02541.01,Kepler-391 b,CONFIRMED,CANDIDATE,0.8680,0,0,0,0,7.416830330,7.9000000e-05,-7.9000000e-05,137.9638900,8.680000e-03,-8.680000e-03,0.8730,0.0020,-0.6210,7.27400,0.22500,-0.22500,7.2600e+01,3.900e+00,-3.900e+00,3.36,6.200e-01,-5.600e-01,1425.0,,,973.85,470.28,-338.44,20.60,1,q1_q17_dr25_tce,4938.00,69.00,-79.00,3.450,0.143,-0.130,3.3240,0.6130,-0.5510,290.621830,51.057301,13.007
6183511,K02542.01,,CANDIDATE,CANDIDATE,0.9580,0,0,0,0,0.727331746,1.2910000e-06,-1.2910000e-06,132.3700700,1.560000e-03,-1.560000e-03,0.1530,0.3010,-0.1530,0.83230,0.06270,-0.06270,3.5740e+02,2.390e+01,-2.390e+01,0.67,1.100e-01,-1.000e-01,849.0,,,122.92,56.11,-44.24,20.40,1,q1_q17_dr25_tce,3460.00,69.00,-83.00,4.920,0.058,-0.071,0.3560,0.0570,-0.0570,283.401950,41.516331,15.527
12469800,K02543.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,1.302017467,3.2980000e-06,-3.2980000e-06,131.9369600,2.120000e-03,-2.120000e-03,0.2860,0.1820,-0.2860,1.36920,0.07770,-0.07770,2.9050e+02,1.660e+01,-1.660e+01,1.37,5.000e-02,-9.000e-02,1344.0,,,772.73,114.29,-140.90,21.40,1,q1_q17_dr25_tce,4948.00,79.00,-79.00,4.508,0.072,-0.023,0.8160,0.0310,-0.0540,295.909210,51.347939,15.351
4915638,K02617.01,Kepler-1291 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.630500920,6.5800000e-05,-6.5800000e-05,139.5743800,6.230000e-03,-6.230000e-03,0.5950,0.0510,-0.4620,3.14400,0.16500,-0.16500,3.2580e+02,2.540e+01,-2.540e+01,1.43,2.400e-01,-1.300e-01,739.0,,,70.63,38.58,-18.38,14.90,1,q1_q17_dr25_tce,5352.00,159.00,-159.00,4.599,0.035,-0.112,0.7640,0.1320,-0.0660,289.377040,40.001160,15.868
6351097,K02618.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,12.491173880,7.7710000e-05,-7.7710000e-05,136.3149100,4.710000e-03,-4.710000e-03,0.7470,0.2090,-0.5220,2.84800,0.16100,-0.16100,1.8990e+02,1.330e+01,-1.330e+01,1.36,3.600e-01,-1.600e-01,763.0,,,80.08,61.35,-24.58,17.00,1,q1_q17_dr25_tce,5753.00,155.00,-155.00,4.461,0.094,-0.175,0.9110,0.2370,-0.1100,287.138280,41.777710,14.521
8081905,K02619.01,Kepler-1292 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.276457230,1.6330000e-05,-1.6330000e-05,131.9792400,4.510000e-03,-4.510000e-03,0.0010,0.4550,-0.0010,2.21900,0.10300,-0.10300,3.2300e+02,2.090e+01,-2.090e+01,1.71,5.200e-01,-1.700e-01,1195.0,,,482.56,427.92,-143.26,17.90,1,q1_q17_dr25_tce,5812.00,162.00,-203.00,4.504,0.039,-0.208,0.9630,0.2890,-0.0960,284.905730,43.949162,15.934
11465950,K02620.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,16.057329100,1.0740000e-04,-1.0740000e-04,132.3905400,5.920000e-03,-5.920000e-03,0.8830,0.0840,-0.6670,3.54600,0.15500,-0.15500,5.7500e+02,3.780e+01,-3.780e+01,2.27,5.100e-01,-1.700e-01,645.0,,,41.04,27.54,-9.61,17.50,1,q1_q17_dr25_tce,5644.00,152.00,-152.00,4.575,0.036,-0.144,0.8060,0.1820,-0.0610,296.753390,49.378109,15.869
9996632,K02621.01,,FALSE POSITIVE,FALSE POSITIVE,0.2740,0,0,1,0,8.443265570,6.3340000e-05,-6.3340000e-05,136.2674800,7.190000e-03,-7.190000e-03,0.4200,0.0420,-0.4200,3.35300,0.14700,-0.14700,3.5950e+02,2.190e+01,-2.190e+01,1.97,6.700e-01,-2.200e-01,934.0,,,179.79,184.06,-60.45,19.00,1,q1_q17_dr25_tce,6081.00,191.00,-255.00,4.468,0.054,-0.229,1.0230,0.3450,-0.1150,284.282590,46.991638,15.351
4665571,K02393.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,4.603002560,1.7530000e-05,-1.7530000e-05,133.2231300,2.870000e-03,-2.870000e-03,0.0720,0.4090,-0.0720,2.68480,0.09030,-0.09030,3.0250e+02,1.460e+01,-1.460e+01,1.32,5.000e-02,-8.000e-02,848.0,,,122.02,17.28,-21.85,22.20,2,q1_q17_dr25_tce,4821.00,76.00,-76.00,4.529,0.060,-0.020,0.7880,0.0280,-0.0510,294.664700,39.783829,14.903
4829935,K02395.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,16.932928400,4.4110000e-05,-4.4110000e-05,132.1540700,2.160000e-03,-2.160000e-03,0.3190,0.1170,-0.3190,1.21800,0.06730,-0.06730,4.8830e+02,2.890e+01,-2.890e+01,2.46,7.800e-01,-2.800e-01,793.0,,,93.34,86.90,-30.31,20.40,1,q1_q17_dr25_tce,6310.00,174.00,-239.00,4.417,0.054,-0.202,1.0950,0.3460,-0.1230,290.062930,39.922272,14.779
9269042,K02397.01,Kepler-1221 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,12.000896670,6.8620000e-05,-6.8620000e-05,142.0418200,3.970000e-03,-3.970000e-03,0.5950,0.0210,-0.4880,3.26600,0.12700,-0.12700,4.2070e+02,2.380e+01,-2.380e+01,1.47,1.600e-01,-1.300e-01,632.0,,,37.81,14.41,-9.49,20.00,1,q1_q17_dr25_tce,5195.00,157.00,-141.00,4.598,0.061,-0.055,0.6900,0.0740,-0.0590,285.822330,45.711891,15.563
6199056,K02398.01,,FALSE POSITIVE,FALSE POSITIVE,0.9970,0,1,0,0,1.169010526,1.2940000e-06,-1.2940000e-06,131.7385670,9.210000e-04,-9.210000e-04,1.1300,5.3650,-0.1250,1.17170,0.05660,-0.05660,1.6590e+02,5.500e+00,-5.500e+00,91.91,1.600e+01,-2.973e+01,3766.0,,,47688.80,21249.18,-27122.71,37.10,1,q1_q17_dr25_tce,5944.00,71.00,-88.00,3.250,0.245,-0.105,5.8470,1.0180,-1.8910,289.939270,41.502659,13.579
11461433,K02399.01,Kepler-1222 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,1.916940872,6.0330000e-06,-6.0330000e-06,132.4673400,2.440000e-03,-2.440000e-03,0.4050,0.0800,-0.3930,1.42430,0.08370,-0.08370,1.0510e+02,7.100e+00,-7.100e+00,0.89,5.000e-02,-7.000e-02,1246.0,,,571.25,98.36,-118.56,17.70,1,q1_q17_dr25_tce,5083.00,83.00,-76.00,4.468,0.083,-0.033,0.8720,0.0420,-0.0720,294.889650,49.379768,14.100
11818607,K02467.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,5.056613020,3.0690000e-05,-3.0690000e-05,134.3964800,4.460000e-03,-4.460000e-03,0.6160,0.3290,-0.4010,3.92600,0.14400,-0.14400,1.3790e+02,9.100e+00,-9.100e+00,1.15,3.500e-01,-1.100e-01,1049.0,,,286.32,257.92,-85.76,17.60,1,q1_q17_dr25_tce,5926.00,176.00,-211.00,4.506,0.052,-0.208,0.9390,0.2820,-0.0940,294.224460,50.075588,14.630
8380709,K02468.01,Kepler-1249 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,24.334493900,2.8290000e-04,-2.8290000e-04,147.4189200,8.950000e-03,-8.950000e-03,0.0170,0.4290,-0.0170,6.55700,0.26100,-0.26100,3.2310e+02,2.080e+01,-2.080e+01,1.74,5.100e-01,-1.800e-01,647.0,,,41.30,35.82,-12.53,18.10,1,q1_q17_dr25_tce,6091.00,169.00,-211.00,4.487,0.050,-0.200,0.9670,0.2840,-0.1010,296.894840,44.371780,15.373
6149910,K02469.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,131.187921000,1.5630000e-03,-1.5630000e-03,172.3923000,7.290000e-03,-7.290000e-03,0.0690,0.3830,-0.0690,6.90500,0.25500,-0.25500,9.1590e+02,4.530e+01,-4.530e+01,2.34,9.000e-02,-1.700e-01,284.0,,,1.54,0.22,-0.31,23.90,1,q1_q17_dr25_tce,4898.00,78.00,-88.00,4.518,0.068,-0.018,0.8030,0.0280,-0.0600,298.594820,41.435940,15.048
9108085,K02470.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.174898060,1.4870000e-05,-1.4870000e-05,134.1188700,4.910000e-03,-4.910000e-03,0.7600,0.1840,-0.5160,4.59900,0.21200,-0.21200,7.4800e+01,3.100e+00,-3.100e+00,1.08,1.700e-01,-1.500e-01,1496.0,,,1187.26,472.47,-351.90,29.30,1,q1_q17_dr25_tce,5749.00,77.00,-77.00,4.323,0.115,-0.115,1.1500,0.1740,-0.1590,297.786470,45.417480,13.655
5436013,K02471.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,25.885939700,2.4060000e-04,-2.4060000e-04,157.0432900,7.530000e-03,-7.530000e-03,0.9220,0.0450,-0.6240,4.54800,0.21600,-0.21600,2.1710e+02,1.580e+01,-1.580e+01,1.66,9.000e-02,-1.600e-01,542.0,,,20.35,3.90,-4.56,16.10,1,q1_q17_dr25_tce,5190.00,85.00,-77.00,4.446,0.105,-0.042,0.8990,0.0510,-0.0830,287.706880,40.685242,14.556
